close,date,high,low,open,symbol,volume
224.86500549316406,2024-08-15T10:51:00,224.89999389648438,224.80499267578125,224.83999633789062,AAPL,67872
224.8000030517578,2024-08-15T10:52:00,224.94000244140625,224.77999877929688,224.86500549316406,AAPL,109056
224.610107421875,2024-08-15T10:53:00,224.83999633789062,224.60000610351562,224.80999755859375,AAPL,104831
224.5198974609375,2024-08-15T10:54:00,224.6300048828125,224.50999450683594,224.6300048828125,AAPL,81928
224.5,2024-08-15T10:55:00,224.5399932861328,224.3719940185547,224.52000427246094,AAPL,106064
224.4398956298828,2024-08-15T10:56:00,224.50999450683594,224.3800048828125,224.5,AAPL,69404
224.50050354003906,2024-08-15T10:57:00,224.52499389648438,224.35000610351562,224.42999267578125,AAPL,67167
224.5800018310547,2024-08-15T10:58:00,224.60000610351562,224.42999267578125,224.5,AAPL,62389
224.4499969482422,2024-08-15T10:59:00,224.61990356445312,224.3699951171875,224.5800018310547,AAPL,235969
224.4163055419922,2024-08-15T11:00:00,224.4600067138672,224.2899932861328,224.42999267578125,AAPL,82807
224.3300018310547,2024-08-15T11:01:00,224.4600067138672,224.25999450683594,224.41000366210938,AAPL,75546
224.36000061035156,2024-08-15T11:02:00,224.36000061035156,224.25999450683594,224.3350067138672,AAPL,55041
224.39999389648438,2024-08-15T11:03:00,224.41990661621094,224.36000061035156,224.38999938964844,AAPL,45435
224.4199981689453,2024-08-15T11:04:00,224.4499969482422,224.30999755859375,224.4010009765625,AAPL,65918
224.22999572753906,2024-08-15T11:05:00,224.47999572753906,224.22000122070312,224.4499969482422,AAPL,83013
224.25999450683594,2024-08-15T11:06:00,224.3000030517578,224.17999267578125,224.24000549316406,AAPL,76138
224.25,2024-08-15T11:07:00,224.29690551757812,224.1699981689453,224.2700958251953,AAPL,71642
224.3249969482422,2024-08-15T11:08:00,224.36000061035156,224.22500610351562,224.24200439453125,AAPL,69541
224.35000610351562,2024-08-15T11:09:00,224.389892578125,224.25999450683594,224.3300018310547,AAPL,51412
224.5,2024-08-15T11:10:00,224.52999877929688,224.30499267578125,224.33999633789062,AAPL,59443
224.60000610351562,2024-08-15T11:11:00,224.61000061035156,224.43499755859375,224.4842987060547,AAPL,71154
224.52000427246094,2024-08-15T11:12:00,224.60000610351562,224.4600067138672,224.60000610351562,AAPL,58214
224.5050048828125,2024-08-15T11:13:00,224.52999877929688,224.44749450683594,224.5167999267578,AAPL,43292
224.49000549316406,2024-08-15T11:14:00,224.52000427246094,224.4600067138672,224.5019989013672,AAPL,48438
224.43499755859375,2024-08-15T11:15:00,224.5,224.32000732421875,224.5,AAPL,89525
224.4499969482422,2024-08-15T11:16:00,224.49000549316406,224.3800048828125,224.43499755859375,AAPL,49285
224.5500030517578,2024-08-15T11:17:00,224.55999755859375,224.52999877929688,224.52999877929688,AAPL,80935
224.47000122070312,2024-08-15T11:18:00,224.47000122070312,224.47000122070312,224.47000122070312,AAPL,71559
224.47999572753906,2024-08-15T11:19:00,224.49000549316406,224.42999267578125,224.46009826660156,AAPL,50756
224.5050048828125,2024-08-15T11:20:00,224.5050048828125,224.4499969482422,224.4803924560547,AAPL,27300
224.38999938964844,2024-08-15T11:22:00,224.4499969482422,224.36000061035156,224.4250030517578,AAPL,150300
224.4600067138672,2024-08-15T11:23:00,224.47500610351562,224.36000061035156,224.38999938964844,AAPL,62036
224.43499755859375,2024-08-15T11:24:00,224.50999450683594,224.4199981689453,224.47000122070312,AAPL,47628
224.3800048828125,2024-08-15T11:25:00,224.44000244140625,224.35000610351562,224.44000244140625,AAPL,51120
224.4250030517578,2024-08-15T11:26:00,224.4499969482422,224.36000061035156,224.36599731445312,AAPL,31683
224.43499755859375,2024-08-15T11:27:00,224.44000244140625,224.3699951171875,224.4199981689453,AAPL,40453
224.33999633789062,2024-08-15T11:28:00,224.44000244140625,224.27999877929688,224.4250030517578,AAPL,56211
224.0050048828125,2024-08-15T11:29:00,224.34500122070312,223.89999389648438,224.33999633789062,AAPL,225796
224,2024-08-15T11:30:00,224.02000427246094,223.85000610351562,224.00999450683594,AAPL,96377
224.05999755859375,2024-08-15T11:31:00,224.08999633789062,223.9199981689453,224,AAPL,97819
224.07000732421875,2024-08-15T11:32:00,224.11000061035156,224.02000427246094,224.06500244140625,AAPL,80303
224.01980590820312,2024-08-15T11:33:00,224.05499267578125,223.9499969482422,224.0500030517578,AAPL,54852
223.97999572753906,2024-08-15T11:34:00,224.02999877929688,223.9600067138672,224.02000427246094,AAPL,52479
223.9499969482422,2024-08-15T11:35:00,224.00999450683594,223.88999938964844,223.9600067138672,AAPL,69920
223.97999572753906,2024-08-15T11:36:00,223.99000549316406,223.88999938964844,223.94000244140625,AAPL,62878
224.0800018310547,2024-08-15T11:37:00,224.08999633789062,223.97999572753906,223.98500061035156,AAPL,38979
224.02000427246094,2024-08-15T11:38:00,224.14999389648438,224.00999450683594,224.0800018310547,AAPL,59566
224,2024-08-15T11:39:00,224.0500030517578,223.99000549316406,224.02499389648438,AAPL,50992
224.03500366210938,2024-08-15T11:40:00,224.07000732421875,223.97000122070312,223.99000549316406,AAPL,39092
224.1699981689453,2024-08-15T11:41:00,224.1699981689453,223.99000549316406,224.03500366210938,AAPL,79905
224.4149932861328,2024-08-15T11:42:00,224.47999572753906,224.17999267578125,224.17999267578125,AAPL,113573
224.34500122070312,2024-08-15T11:43:00,224.42999267578125,224.34500122070312,224.41000366210938,AAPL,69218
224.39500427246094,2024-08-15T11:44:00,224.4199981689453,224.3300018310547,224.33999633789062,AAPL,47938
224.40499877929688,2024-08-15T11:45:00,224.44000244140625,224.3300018310547,224.39999389648438,AAPL,58703
224.38699340820312,2024-08-15T11:46:00,224.4199981689453,224.3300018310547,224.41000366210938,AAPL,46534
224.4600067138672,2024-08-15T11:47:00,224.4600067138672,224.34010314941406,224.38999938964844,AAPL,53785
224.36000061035156,2024-08-15T11:48:00,224.4600067138672,224.36000061035156,224.4600067138672,AAPL,56276
224.3800048828125,2024-08-15T11:49:00,224.39999389648438,224.2899932861328,224.35499572753906,AAPL,52992
224.47000122070312,2024-08-15T11:50:00,224.47999572753906,224.35499572753906,224.3800048828125,AAPL,51192
224.44009399414062,2024-08-15T11:51:00,224.47999572753906,224.40899658203125,224.47000122070312,AAPL,42294
224.48570251464844,2024-08-15T11:52:00,224.5,224.4199981689453,224.4499969482422,AAPL,52569
224.4499969482422,2024-08-15T11:53:00,224.4949951171875,224.3800048828125,224.49000549316406,AAPL,42629
224.64999389648438,2024-08-15T11:54:00,224.65499877929688,224.44000244140625,224.44000244140625,AAPL,78489
224.68499755859375,2024-08-15T11:55:00,224.72999572753906,224.63999938964844,224.65240478515625,AAPL,55767
224.6999969482422,2024-08-15T11:56:00,224.75799560546875,224.69000244140625,224.69000244140625,AAPL,40416
224.76499938964844,2024-08-15T11:57:00,224.76499938964844,224.67999267578125,224.7100067138672,AAPL,45268
224.6999969482422,2024-08-15T11:58:00,224.81500244140625,224.6999969482422,224.7698974609375,AAPL,69116
224.66000366210938,2024-08-15T11:59:00,224.72000122070312,224.63499450683594,224.71380615234375,AAPL,50539
224.7100067138672,2024-08-15T12:00:00,224.72000122070312,224.63259887695312,224.63259887695312,AAPL,33397
224.6999969482422,2024-08-15T12:01:00,224.7698974609375,224.67999267578125,224.7292022705078,AAPL,38991
224.74200439453125,2024-08-15T12:02:00,224.75,224.69000244140625,224.69500732421875,AAPL,42330
224.6999969482422,2024-08-15T12:03:00,224.7449951171875,224.5800018310547,224.72999572753906,AAPL,72461
224.77999877929688,2024-08-15T12:04:00,224.77999877929688,224.63999938964844,224.69000244140625,AAPL,38460
224.7899932861328,2024-08-15T12:05:00,224.82000732421875,224.71499633789062,224.75999450683594,AAPL,42596
224.8249969482422,2024-08-15T12:06:00,224.8300018310547,224.73500061035156,224.7899932861328,AAPL,31575
224.82000732421875,2024-08-15T12:07:00,224.85000610351562,224.80050659179688,224.8300018310547,AAPL,37301
224.73379516601562,2024-08-15T12:08:00,224.82000732421875,224.72000122070312,224.82000732421875,AAPL,54530
224.7100067138672,2024-08-15T12:09:00,224.74989318847656,224.6833953857422,224.74000549316406,AAPL,32959
224.75,2024-08-15T12:10:00,224.8000030517578,224.72000122070312,224.72000122070312,AAPL,28139
224.67990112304688,2024-08-15T12:11:00,224.75,224.6510009765625,224.74009704589844,AAPL,24874
224.67999267578125,2024-08-15T12:12:00,224.73019409179688,224.64999389648438,224.6699981689453,AAPL,34929
224.72999572753906,2024-08-15T12:13:00,224.72999572753906,224.6699981689453,224.68240356445312,AAPL,45122
224.77000427246094,2024-08-15T12:14:00,224.80999755859375,224.7301025390625,224.73500061035156,AAPL,41606
224.79159545898438,2024-08-15T12:15:00,224.80999755859375,224.72999572753906,224.7899932861328,AAPL,50260
224.83619689941406,2024-08-15T12:16:00,224.86000061035156,224.77389526367188,224.80160522460938,AAPL,49037
224.9199981689453,2024-08-15T12:17:00,224.97000122070312,224.83999633789062,224.83999633789062,AAPL,69516
224.86500549316406,2024-08-15T12:18:00,224.9550018310547,224.85000610351562,224.92999267578125,AAPL,50318
224.91000366210938,2024-08-15T12:19:00,224.9499969482422,224.86500549316406,224.8699951171875,AAPL,44447
224.94000244140625,2024-08-15T12:20:00,224.97000122070312,224.9149932861328,224.9199981689453,AAPL,45503
224.97500610351562,2024-08-15T12:21:00,225.01499938964844,224.9499969482422,224.9499969482422,AAPL,148087
224.99200439453125,2024-08-15T12:22:00,225.01499938964844,224.97000122070312,224.97500610351562,AAPL,59104
224.89999389648438,2024-08-15T12:23:00,225,224.85000610351562,224.99000549316406,AAPL,55276
224.91200256347656,2024-08-15T12:24:00,224.94000244140625,224.8520050048828,224.88999938964844,AAPL,45539
224.875,2024-08-15T12:25:00,224.91990661621094,224.85980224609375,224.91990661621094,AAPL,45649
224.9102020263672,2024-08-15T12:26:00,224.92999267578125,224.8800048828125,224.8800048828125,AAPL,32210
224.88760375976562,2024-08-15T12:27:00,224.92999267578125,224.8699951171875,224.9199981689453,AAPL,35357
224.88999938964844,2024-08-15T12:28:00,224.88999938964844,224.84500122070312,224.8800048828125,AAPL,42134
224.9949951171875,2024-08-15T12:29:00,224.9949951171875,224.889892578125,224.889892578125,AAPL,51394
224.9600067138672,2024-08-15T12:30:00,225.02000427246094,224.93499755859375,225,AAPL,57112
224.9499969482422,2024-08-15T12:31:00,225.00999450683594,224.9199981689453,224.97000122070312,AAPL,63252
224.9600067138672,2024-08-15T12:32:00,225.00950622558594,224.9499969482422,224.9600067138672,AAPL,65565
224.88499450683594,2024-08-15T12:33:00,224.99000549316406,224.83999633789062,224.9600067138672,AAPL,49642
224.9499969482422,2024-08-15T12:34:00,224.99000549316406,224.86000061035156,224.88690185546875,AAPL,32162
224.99000549316406,2024-08-15T12:35:00,225.00999450683594,224.95030212402344,224.9600067138672,AAPL,66017
224.97999572753906,2024-08-15T12:36:00,225.02000427246094,224.9600067138672,224.9949951171875,AAPL,43186
224.9154052734375,2024-08-15T12:37:00,224.97000122070312,224.88999938964844,224.97000122070312,AAPL,36512
224.81320190429688,2024-08-15T12:38:00,224.9149932861328,224.802001953125,224.91000366210938,AAPL,49058
224.74940490722656,2024-08-15T12:39:00,224.83999633789062,224.72999572753906,224.80999755859375,AAPL,51406
224.64500427246094,2024-08-15T12:40:00,224.77000427246094,224.6300048828125,224.74009704589844,AAPL,58980
224.52999877929688,2024-08-15T12:41:00,224.65499877929688,224.4499969482422,224.64500427246094,AAPL,80999
224.5301055908203,2024-08-15T12:42:00,224.62989807128906,224.5301055908203,224.54010009765625,AAPL,49312
224.55990600585938,2024-08-15T12:43:00,224.6300048828125,224.52999877929688,224.5399932861328,AAPL,41838
224.61000061035156,2024-08-15T12:44:00,224.6199951171875,224.5399932861328,224.54750061035156,AAPL,44589
224.64999389648438,2024-08-15T12:45:00,224.6699981689453,224.59500122070312,224.61000061035156,AAPL,47158
224.57000732421875,2024-08-15T12:46:00,224.63999938964844,224.5399932861328,224.63999938964844,AAPL,49183
224.41000366210938,2024-08-15T12:47:00,224.55999755859375,224.35000610351562,224.55470275878906,AAPL,71365
224.42349243164062,2024-08-15T12:48:00,224.49000549316406,224.3800048828125,224.4199981689453,AAPL,41938
224.55999755859375,2024-08-15T12:49:00,224.57000732421875,224.42999267578125,224.44000244140625,AAPL,39188
224.56500244140625,2024-08-15T12:50:00,224.58999633789062,224.52999877929688,224.57000732421875,AAPL,71071
224.6199951171875,2024-08-15T12:51:00,224.6300048828125,224.55999755859375,224.5800018310547,AAPL,43126
224.5,2024-08-15T12:52:00,224.6300048828125,224.49000549316406,224.6300048828125,AAPL,40811
224.4510040283203,2024-08-15T12:53:00,224.50999450683594,224.43499755859375,224.4949951171875,AAPL,44001
224.44000244140625,2024-08-15T12:54:00,224.47000122070312,224.3800048828125,224.47000122070312,AAPL,35679
224.48500061035156,2024-08-15T12:55:00,224.49000549316406,224.4199981689453,224.42999267578125,AAPL,32691
224.5050048828125,2024-08-15T12:56:00,224.51390075683594,224.39999389648438,224.4801025390625,AAPL,41726
224.49000549316406,2024-08-15T12:57:00,224.5500030517578,224.4510040283203,224.5,AAPL,43811
224.4949951171875,2024-08-15T12:58:00,224.50999450683594,224.4499969482422,224.47999572753906,AAPL,22934
224.56500244140625,2024-08-15T12:59:00,224.57400512695312,224.48500061035156,224.49000549316406,AAPL,27204
224.36000061035156,2024-08-15T13:00:00,224.5601043701172,224.3000030517578,224.5601043701172,AAPL,47781
224.37989807128906,2024-08-15T13:01:00,224.38999938964844,224.3300018310547,224.3699951171875,AAPL,33577
224.2550048828125,2024-08-15T13:02:00,224.42999267578125,224.2449951171875,224.3699951171875,AAPL,70935
224.38999938964844,2024-08-15T13:03:00,224.4199981689453,224.25,224.25,AAPL,42192
224.32000732421875,2024-08-15T13:04:00,224.38499450683594,224.3000030517578,224.38499450683594,AAPL,49292
224.3350067138672,2024-08-15T13:05:00,224.35000610351562,224.30499267578125,224.32000732421875,AAPL,25213
224.4199981689453,2024-08-15T13:06:00,224.42999267578125,224.32000732421875,224.3350067138672,AAPL,25408
224.4499969482422,2024-08-15T13:07:00,224.48300170898438,224.38999938964844,224.4199981689453,AAPL,43041
224.39999389648438,2024-08-15T13:08:00,224.46029663085938,224.3699951171875,224.4600067138672,AAPL,31152
224.38999938964844,2024-08-15T13:09:00,224.4199981689453,224.3800048828125,224.39999389648438,AAPL,20565
224.35000610351562,2024-08-15T13:10:00,224.39999389648438,224.3350067138672,224.3876953125,AAPL,24307
224.38999938964844,2024-08-15T13:11:00,224.4600067138672,224.35000610351562,224.35000610351562,AAPL,41401
224.4499969482422,2024-08-15T13:12:00,224.47000122070312,224.3699951171875,224.39999389648438,AAPL,50379
224.5050048828125,2024-08-15T13:13:00,224.54010009765625,224.44000244140625,224.4499969482422,AAPL,55394
224.50999450683594,2024-08-15T13:14:00,224.52000427246094,224.46009826660156,224.5050048828125,AAPL,60076
224.585693359375,2024-08-15T13:15:00,224.60000610351562,224.47500610351562,224.52000427246094,AAPL,59945
224.62249755859375,2024-08-15T13:16:00,224.66000366210938,224.55250549316406,224.58999633789062,AAPL,59249
224.6649932861328,2024-08-15T13:17:00,224.6999969482422,224.6300048828125,224.6300048828125,AAPL,49127
224.61500549316406,2024-08-15T13:18:00,224.6699981689453,224.55999755859375,224.66000366210938,AAPL,44980
224.57000732421875,2024-08-15T13:19:00,224.6300048828125,224.5399932861328,224.61549377441406,AAPL,39885
224.50990295410156,2024-08-15T13:20:00,224.57000732421875,224.47999572753906,224.57000732421875,AAPL,37126
224.5399932861328,2024-08-15T13:21:00,224.5800018310547,224.50010681152344,224.50999450683594,AAPL,24870
224.59010314941406,2024-08-15T13:22:00,224.60000610351562,224.52999877929688,224.5399932861328,AAPL,20727
224.5800018310547,2024-08-15T13:23:00,224.64999389648438,224.5500946044922,224.60000610351562,AAPL,34563
224.4250030517578,2024-08-15T13:24:00,224.60000610351562,224.4199981689453,224.58999633789062,AAPL,38511
224.52000427246094,2024-08-15T13:25:00,224.5500030517578,224.42999267578125,224.42999267578125,AAPL,38970
224.58999633789062,2024-08-15T13:26:00,224.60000610351562,224.52000427246094,224.52000427246094,AAPL,19421
224.6300048828125,2024-08-15T13:27:00,224.64999389648438,224.5802001953125,224.61000061035156,AAPL,26925
224.55999755859375,2024-08-15T13:28:00,224.63999938964844,224.52999877929688,224.6300048828125,AAPL,30227
224.5449981689453,2024-08-15T13:29:00,224.57980346679688,224.52000427246094,224.57980346679688,AAPL,920811
224.6300048828125,2024-08-15T13:30:00,224.66000366210938,224.5500030517578,224.55999755859375,AAPL,30414
224.50999450683594,2024-08-15T13:31:00,224.6300048828125,224.50999450683594,224.6300048828125,AAPL,35377
224.5800018310547,2024-08-15T13:32:00,224.58999633789062,224.50999450683594,224.50999450683594,AAPL,21432
224.58999633789062,2024-08-15T13:33:00,224.6199951171875,224.57000732421875,224.5800018310547,AAPL,18261
224.6925048828125,2024-08-15T13:34:00,224.6999969482422,224.57200622558594,224.60000610351562,AAPL,44266
224.74000549316406,2024-08-15T13:35:00,224.74000549316406,224.68670654296875,224.69000244140625,AAPL,47431
224.8300018310547,2024-08-15T13:36:00,224.83999633789062,224.7200927734375,224.73500061035156,AAPL,51734
224.82000732421875,2024-08-15T13:37:00,224.83999633789062,224.7949981689453,224.8350067138672,AAPL,30040
224.81500244140625,2024-08-15T13:38:00,224.8300018310547,224.77999877929688,224.82000732421875,AAPL,28849
224.84500122070312,2024-08-15T13:39:00,224.85000610351562,224.8000030517578,224.80499267578125,AAPL,26983
224.85000610351562,2024-08-15T13:40:00,224.8699951171875,224.8249969482422,224.83999633789062,AAPL,33284
224.8311004638672,2024-08-15T13:41:00,224.8699951171875,224.81849670410156,224.85000610351562,AAPL,29773
224.7899932861328,2024-08-15T13:42:00,224.83999633789062,224.77000427246094,224.83999633789062,AAPL,52764
224.75,2024-08-15T13:43:00,224.80999755859375,224.73500061035156,224.7899932861328,AAPL,41746
224.6573028564453,2024-08-15T13:44:00,224.75,224.60000610351562,224.74989318847656,AAPL,51915
224.6439971923828,2024-08-15T13:45:00,224.6699981689453,224.60049438476562,224.66000366210938,AAPL,216397
224.66000366210938,2024-08-15T13:46:00,224.6699981689453,224.627197265625,224.63999938964844,AAPL,36915
224.67990112304688,2024-08-15T13:47:00,224.6999969482422,224.64999389648438,224.65499877929688,AAPL,30946
224.67999267578125,2024-08-15T13:48:00,224.74000549316406,224.6699981689453,224.67999267578125,AAPL,46171
224.7899932861328,2024-08-15T13:49:00,224.8000030517578,224.6699981689453,224.69000244140625,AAPL,39435
224.78500366210938,2024-08-15T13:50:00,224.8000030517578,224.75,224.77000427246094,AAPL,36264
224.6699981689453,2024-08-15T13:51:00,224.8000030517578,224.6649932861328,224.77999877929688,AAPL,47930
224.69500732421875,2024-08-15T13:52:00,224.72999572753906,224.6699981689453,224.6750030517578,AAPL,28687
224.64500427246094,2024-08-15T13:53:00,224.72999572753906,224.63999938964844,224.69500732421875,AAPL,22613
224.64999389648438,2024-08-15T13:54:00,224.64999389648438,224.61000061035156,224.64999389648438,AAPL,31223
224.6699981689453,2024-08-15T13:55:00,224.69500732421875,224.63999938964844,224.66000366210938,AAPL,36899
224.64500427246094,2024-08-15T13:56:00,224.72999572753906,224.625,224.6750030517578,AAPL,33100
224.6699981689453,2024-08-15T13:57:00,224.67999267578125,224.6300048828125,224.64999389648438,AAPL,20680
